doi,url,journal,title,description,publication_date,id_query,source
,https://www.semanticscholar.org/paper/c592f4ff65eb811fd1904f948c3eab99fcbbb32b,,EffEcts of Landscap E s tructur E on Ma LE dEnsity and s pacing p att Erns in Wi Ld t urkE ys ( Meleagris gallopavo),"a Abstract .—The influence of landscape structure on abundance or spacing patterns of generalist bird species may be nonlinear and vary annually depending on the severity of environmental conditions. The Eastern Wild Turkey ( Meleagris gallopavo sylvestris) is a generalist forest species that experiences high mortality when snow reduces food availability. Although increasing amounts of cornfield habitat may benefit Wild Turkeys by providing an alternate food source, reduced forest cover or elevated levels of forest fragmentation associated with increased corn ( Zea mays) production could be detrimental. We evaluated the hypothesis that spring density of male Wild Turkeys increases with the amount of corn habitat as long as forest cover remains a dominant landscape component and that this increase is more prominent following a winter with thick snow accumulations. We performed point counts and corrected for imperfect detection in 2003 and 2004 at 130 randomly distributed sites in southern Quebec. After a mild winter, male density peaked in landscapes characterized by 25-50% forest cover and a large amount of edge between forest and open habitats. After a harsh winter, male density decreased with annual crop cover when forests represented 40%. Male aggregation was higher and increased with male density at a slower rate than if individuals had been randomly distributed, yet landscape structure had only a marginal effect on aggregation. Our results suggest that Wild Turkeys' response to landscape structure depends on environmental conditions and that this generalist forest species benefits from cornfields where forest cover is fragmented but abundant. Received 10 July 2008, accepted 7 April 2009.",2009,10,semantic_scholar
10.1139/X11-167,https://www.semanticscholar.org/paper/f83d33766340d2c9cac9249b69eb49d9823e3a70,,Mineralization rates and factors influencing snag decay in four North American boreal tree species,"The rate at which the wood of dead trees decays has numerous ecological implications. Decay rates of fallen tree boles have been extensively documented. However, decay rates of snags and the factors that influence decay in snags have received much less attention, especially in boreal species of eastern North America. In this study, mineralization rates (measured as wood density loss) were assessed in snags of four boreal species: trembling aspen (Populus tremuloides Michx.), balsam fir (Abies balsamea (L.) Mill.), jack pine (Pinus banksiana Lamb.), and black spruce (Picea mariana (Mill.) BSP). Wood density and variables potentially influencing decay rates (time since death, age, average radial growth, diameter at breast height, cerambycid larvae activity, and scolytid larvae activity) were measured on discs of 207 snags in northwestern Quebec, Canada. Mineralization rates varied significantly among species. Trembling aspen exhibited a more rapid rate of loss than conifers (k = 0.0274). Jack pine was the s...",2012,10,semantic_scholar
10.1080/11956860.2003.11682796,https://www.semanticscholar.org/paper/37dff0a63da479720d450982fccaea595984d207,,"The eradication of balsam fir stands by white-tailed deer on Anticosti Island, Québec: A 150-year process","Abstract White-tailed deer (Odocoileus virginianus) were introduced 100 y ago on Anticosti, a 7,943-km2 island located in the Gulf of St. Lawrence, Québec. The forest of the island is typically boreal and, at the time of the introduction, was dominated by balsam fir (Abies balsamea), white spruce (Picea glauca), and black spruce (P. mariana). Since then, the vegetation has been modified as a result of high deer density (16 deer·km-2) and heavy browsing. The most important change is the progressive decline of balsam fir stands, formerly the prevalent forest type. We describe that process at three spatial and time scales. On the largest scale (whole island, 100 y), we examined the age and species composition of stands on recent forest maps as well as the age structure of 2,555 individual balsam fir and white spruce trees. Balsam fir was largely dominant before 1930, but was replaced by white spruce afterwards. We also estimated that fir stands, which now cover 20% of the island, occupied about 40% of the total area initially. On an intermediate scale (1,200 km2, 30 y), we examined the natural regeneration established after an insect outbreak that took place in 1971-1972 and massively killed predominantly balsam fir forests. In that area, white spruce regeneration now largely replaces that of balsam fir. On a finer scale (< 1 km2, 3 y), we monitored 1,800 balsam fir seedlings (2-5 cm high) individually tagged. Seedlings were browsed throughout the snow-free season, and the annual browsing incidence in forest was estimated at 26%. Considering the present age of remnant fir stands, we estimate that most of these will have been eradicated in 40-50 y.",2003,10,semantic_scholar
10.1080/00028487.2013.799516,https://www.semanticscholar.org/paper/2f681e6ed5e6a8c0714db8c8b9919e9b2e4c9750,,Impacts of Exotic Rainbow Trout on Habitat Use by Native Juvenile Salmonid Species at an Early Invasive Stage,"Abstract The detrimental impact of introduced Rainbow Trout Oncorhynchus mykiss on native communities has been well documented around the world. Previous studies have focused on streams where the invasion has been successful and the species is fully established. In eastern Quebec, the invasion of Rainbow Trout is an ongoing process and, for now, there are few established populations. The presence of two native salmonids in these rivers, Atlantic Salmon Salmo salar and Brook Trout Salvelinus fontinalis, implies a risk of competition for habitat, despite the relatively low density of the Rainbow Trout populations, as all three species are known to use similar resources. In order to evaluate the strength of the interaction between the invading fish and the native species, we sampled nine rivers (five with Rainbow Trout and four free of Rainbow Trout) and characterized the habitat used by the three salmonids at the juvenile stage. River-scale analysis revealed that in invaded rivers, Rainbow Trout were associ...",2013,10,semantic_scholar
10.1007/s10980-022-01561-2,https://www.semanticscholar.org/paper/31705c9076ced585ddbcb61c157f21d400159716,Landscape Ecology,Monitoring changes in landscape structure in the Adirondack-to-Laurentians (A2L) transboundary wildlife linkage between 1992 and 2018: Identifying priority areas for conservation and restoration,,2022,10,semantic_scholar
10.1139/X09-152,https://www.semanticscholar.org/paper/a3614e7ef866ae609423d017fcd0844629916edc,,"Stand structure and dynamics of Picea mariana on the northern border of the natural closed boreal forest in Quebec, Canada","The boreal forest of higher latitudes constitutes a reservoir of trees of great ecological importance and unknown economic potential, but the stand dynamics in these regions still remain essentially unexplored. This paper examines the change in age and size structures during stand development on the northern border of the natural closed boreal forest in Quebec, Canada. Height, diameter, and age of trees were measured in 18 plots with stand ages between 77 and 340 years. The occurrence, size, and origin (layer or seed) of seedlings and saplings were assessed in subplots. Tree density ranged from 600 to 3750 trees·ha–1. Picea mariana (Mill.) BSP was the dominant species, mainly originating by layering. A cluster analysis segregated plots into even-aged and uneven-aged stands according to tree age, but size distribution of trees, saplings, and seedlings did not differ statistically between the two groups. Even-aged stands exhibited a 60% probability of assuming an uneven-aged structure between 120 and 200 ye...",2009,10,semantic_scholar
10.2980/1195-6860(2007)14[491:EOFDOD]2.0.CO;2,https://www.semanticscholar.org/paper/264e0fe95e35a7c0636912f4c6cb3dd0f4e52a1e,,"Effects of forest disturbance on density, space use, and mortality of woodland caribou","Abstract Woodland caribou (Rangifer tarandus caribou), a threatened species in Canada, inhabit landscapes dominated by mature and over-mature coniferous stands and tend to avoid areas used by other cervids, wolves (Canis lupus), and humans. We hypothesized that habitat modifications through logging and forest fire alter the space-use pattern of woodland caribou and result ultimately in lowered density. To test this hypothesis, density, distribution, space-use patterns, and mortality of caribou in disturbed landscapes (DLs) and undisturbed landscapes (ULs) of central Québec were quantified by a systematic aerial survey (42 539 km2) and telemetry of 68 adult caribou females. A ground survey of terrestrial and arboreal lichens was carried out to estimate production of lichens in DLs and ULs. Three populations that occupied between 10 000 and 15 000 km2 were identified in the study area. Caribou abundance was not limited by intraspecific competition for food. Production of terrestrial lichens was estimated to support 3 to 4 times the surveyed caribou density (1.2–2.1–100 km−2). Pregnancy rate was almost 100%, indicating that females were not food-limited. Space-use patterns were affected by forest disturbance. In DLs, caribou increased home range sizes and reduced fidelity to seasonal and annual home ranges, probably to avoid disturbed habitats. In response, the probability of surviving decreased with the extent of DL within home ranges. To help keep direct and indirect sources of caribou mortality at very low levels, forest management strategies should be oriented toward the protection of large interconnected blocks of forest to favour caribou spacing away from humans and predators and to maintain adequate space-use strategies.",2007,10,semantic_scholar
10.2980/18-3-3450,https://www.semanticscholar.org/paper/35062515ed3bc1b77526df0fe56062a49389890b,,New Macrofossil Evidence for Early Postglacial Migration of Jack Pine (Pinus banksiana) in the James Bay Region of Northwestern Quebec,"Abstract: In the James Bay region of northwestern Quebec, earlier pollen data suggests that regional expansion of jack pine occurred around 4500–4000 cal BP, a period for which the species' pollen curve shows a marked increase in pollen diagrams. New macrofossil data from charred dune paleosols in the Radisson area indicates that the species has been present in this region since at least 6300 cal BP, despite a representation of only about 1% in pollen assemblages. The postglacial migration of jack pine is an example of low-density migration. The first individuals were probably restricted to dry sites such as eolian deposits and river terraces, upon which more frequent fires had a greater impact.",2011,10,semantic_scholar
10.1071/WF09101,https://www.semanticscholar.org/paper/2e74f276543646243c4779e0e2cd8458fb66a6a7,,Variation in local weather explains differences in fire regimes within a Québec south-eastern boreal forest landscape,"Variation in natural disturbance regime within a landscape is important for species population dynamics, because it controls spatial arrangement of sites providing regeneration and survival opportunities. In this study, we examinethedifferencesinfireregimeandevaluatepossiblesourcesofitsvariationbetweenthesurroundingmainlandand the islands of Lake Duparquet (44.5km 2 ), a typical boreal lake in north-western Quebec, Canada. Dendrochronological reconstructionssuggestthatfireswerefrequentandofvariableintensityontheislands,whereasfireswerelessfrequenton the adjacent mainland, but were usually large and intense. Islands were significantly drier and warmer than the mainland, and maximum values of Fire Weather Index were significantly higher on the islands during both the early part of the fire season (May-June) and the whole fire season (May-September). The lightning density within the lake perimeter was significantly higher than in the surrounding mainland (0.63 v. 0.48year � 1 km � 2 respectively). This pattern was a result of the differences in lightning density during the first half of the lightning season. The study suggests that more fire-prone localweatherandhigherfrequencyoflightningstrikescouldcauseahigherfrequencyoflow-intensityfiresontheislands, compared with the mainland.",2010,10,semantic_scholar
10.3390/f13111760,https://www.semanticscholar.org/paper/a4927de771bf2d6242b803ca055a5893025cc49b,Forests,Stuck between the Mandibles of an Insect and of a Rodent: Where Do the Fate of Ash-Dominated Riparian Temperate Forests Lie?,"The beaver (Castor canadensis Khul) is a key species that is known to shape the composition of riparian forests. Ash trees (Fraxinus spp.) can be abundant in these forests. However, invasion by the emerald ash borer (Agrilus planipennis Fairmaire) in North America threatens their survival. The disappearance of ash will have a large impact on the riparian forest composition in itself. It is not known what the consequences would be for the remaining forest if ash plays an important role in the beaver diet. Inventory plots across an ash gradient were measured in Plaisance National Park, Quebec, Canada, to collect data and to establish if (1) trees and saplings of this genus were selected or avoided by beavers, (2) if other genera had a lower or a greater probability of being consumed compared to ash, and (3) if ash density could affect the probability of consumption of other genera. Of all genera present in the park, ash trees were selected in the highest number of plots. Only two genera, Carpinus and Populus, had a higher probability of being consumed than ash. These genera are not abundant in the park, and neither in riparian forests of the temperate biome, and thus are not good candidates to replace ash as a staple for beavers. The most abundant genus in riparian temperate forests, along with ash, is Acer. In this study, Acer trees were not selected, and as for Acer saplings, were less likely to be consumed than ash. Mixed results were obtained about genera that could become more likely to be consumed as ash density decreases. It would seem that the disappearance of ash would not cause a switch to a single or a few genera in the future, which may be due to the high diversity of genera present in temperate riparian forests. However, ash may not disappear completely due to its capacity to sprout following the death of the aboveground portion of ash trees. This scenario is discussed in light of the susceptibility of intermediate-sized ash stems to be colonized by the emerald ash borer and of the greater likelihood of beavers to feed on these same-sized stems.",2022,10,semantic_scholar
